sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
7901,3.32904260471314,0,0.726780340990942,0.8,0.202056532309276,1,8,2.16289399752531,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.145508319706799,0,1.3112670164738,0,0,0,-0.217748918777586,0,0,2.54747304478934,0,0,1.19338026588938,-1883.62010814266,-1542.86090281824,-340.759205324419
8001,2.95971238338997,0,0.486110277821325,0.8,0.182726384245084,1,8,2.17383194742857,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.25905189961879,0,1.21103156336671,0,0,0,-0.32078504436542,0,0,2.57548942471955,0,0,1.14011634925061,-1916.9597893069,-1545.35452170699,-371.605267599908
8101,2.75255904112452,0,0.486110277821325,0.8,0.182726384245084,1,8,2.03373580732626,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.336439319599165,0,1.45405770207553,0,0,0,-0.393669025452762,0,0,2.56308754103909,0,0,1.06471087277051,-1874.92956996662,-1555.65916729582,-319.270402670797
8201,3.41777498838239,0,0.671523809433408,0.8,0.188778399793505,1,8,2.0392204879203,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.098795347518124,0,1.16508965059309,0,0,0,-0.249244871821464,0,0,2.56734435548725,0,0,1.06471087277051,-1904.21868359283,-1555.24572683923,-348.972956753593
8301,3.83563041974141,0,0.950633760822951,0.8,0.202582977179637,1,8,1.96849766035915,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0135838777349169,0,1.34953977177258,0,0,0,-0.0270055901488302,0,0,2.48671295308852,0,0,0.810283202066502,-1870.7459570725,-1524.75152477564,-345.994432296861
8401,3.84372599195312,0,0.798076277550467,0.8,0.191587525413117,1,8,2.06248827326676,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.252142394419283,0,1.43788401902465,0,0,0,-0.316703551596156,0,0,2.44243345462808,0,0,1.02005088967604,-1881.18099860812,-1511.07378357759,-370.107215030529
8501,3.55848800806232,0,0.658324452847445,0.8,0.191736162804481,1,8,2.08907121318691,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.123052607875203,0,1.31864296742859,0,0,0,0.0486211119756463,0,0,2.6236753989348,0,0,1.48398201791645,-1840.20092067148,-1539.71298933219,-300.487931339288
8601,3.59585890119219,0,0.550381828683003,0.8,0.219633915240956,1,8,2.00191158487465,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.285541372223547,0,1.14996773269429,0,0,0,0.0702419892057833,0,0,2.51767616698176,0,0,1.23000238259275,-1818.11758697264,-1537.2588471135,-280.858739859132
8701,3.60415721336808,0,0.840782786015035,0.8,0.192518593825398,1,8,2.02167059723541,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.401312157318049,0,1.23132066753488,0,0,0,-0.244563092982598,0,0,2.48345348047183,0,0,1.0875219130092,-1874.54834119055,-1535.75896256715,-338.789378623402
8801,3.1385541421718,0,0.555422083359487,0.8,0.219313759294021,1,8,2.02167059723541,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.216637949719905,0,1.5733014145414,0,0,0,-0.120264085156889,0,0,2.76351883481342,0,0,1.18296065363679,-1981.33531421665,-1548.58983525799,-432.745478958651
8901,3.24990434637038,0,0.793002991590465,0.8,0.168089619368364,1,8,1.98396397645046,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0511178786243707,0,1.04014033028504,0,0,0,0.0634193727624162,0,0,2.4883223286381,0,0,0.927467463073984,-1900.12764389948,-1541.53222012499,-358.59542377449
9001,3.11998513131842,0,0.839444570730616,0.8,0.150995431128115,1,8,2.08301326267056,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0776643394953061,0,1.15919286695345,0,0,0,0.229474342997122,0,0,2.4757186228944,0,0,0.876201748378537,-1935.64767633161,-1538.35916999093,-397.288506340671
9101,3.16994844902614,0,0.996572265879477,0.8,0.155269784673903,1,8,2.28529951546822,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.489586662687702,0,1.08101249529581,0,0,0,-0.472314796768111,0,0,2.40069725573113,0,0,0.937270482434488,-1924.74019707313,-1570.81832345274,-353.921873620398
9201,3.22408765876195,0,0.749378545286803,0.8,0.169837545410194,1,8,2.12134158410418,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.113310850852061,0,1.19875814057124,0,0,0,-0.51866533776803,0,0,2.40069725573113,0,0,1.02940076897422,-1893.91121800645,-1552.59195678044,-341.319261226009
9301,2.9266953102912,0,0.722661489846764,0.8,0.15639995451064,1,8,1.98384248253234,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0926679216654978,0,0.973455509996865,0,0,0,-0.491737569667772,0,0,2.5549656027183,0,0,1.09307419749456,-1937.99839265229,-1538.07821113532,-399.920181516966
9401,2.58018063356776,0,0.650849421836138,0.8,0.121476791957731,1,8,2.11813141513067,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0664912802349429,0,0.963977703555432,0,0,0,-0.586436051928999,0,0,2.57248387612649,0,0,0.887150042642543,-1937.72048953915,-1560.80540272385,-376.915086815298
9501,3.08752400482483,0,0.860674785724395,0.8,0.0923854335181779,1,8,2.08611812491298,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.223368285395141,0,0.91601749687327,0,0,0,-0.231144271300364,0,0,2.57551886207792,0,0,0.661945016623429,-1949.5529154576,-1555.24495590504,-394.307959552556
9601,2.887427970718,0,0.903073216016194,0.8,0.114513674680939,1,8,2.11827530899573,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.168023786083343,0,0.921579780293926,0,0,0,-0.247155705098115,0,0,2.36188566530637,0,0,1.00421142077648,-1930.27136219302,-1558.78623612863,-371.485126064391
9701,3.01786897519666,0,0.507847333306432,0.8,0.165228592905423,1,8,2.12695839380226,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.260990268760595,0,0.712966099794253,0,0,0,-0.452735388055956,0,0,2.26861601075561,0,0,0.812439816995849,-1926.10449690828,-1541.61978119561,-384.484715712672
9801,3.02242711848176,0,0.865870116656793,0.8,0.114014771151508,1,8,2.07730393869884,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.36577377710615,0,0.767714118704269,0,0,0,-0.649915494814617,0,0,2.30632158311608,0,0,0.863475385373291,-1942.6350984497,-1546.13337059616,-396.501727853544
9901,3.3272089747301,0,0.597826565549108,0.8,0.187420236989147,1,8,2.05590539813907,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.142555030089661,0,0.892797362331197,0,0,0,-0.452553881628716,0,0,2.43021985087655,0,0,1.17062036877871,-1974.04766392713,-1550.13036828523,-423.917295641898
10001,2.80789682547957,0,0.670812809760393,0.8,0.16211917411461,1,8,2.08720114116851,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0247365817637544,0,1.35711757652374,0,0,0,0.135812390737701,0,0,2.83349565713861,0,0,0.984023498133576,-1935.21798430438,-1562.65849931578,-372.559484988601
10101,2.82779268635538,0,0.690563400477817,0.8,0.136366311580997,1,8,2.24666601920174,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.291611768634781,0,0.406647067246035,0,0,0,-0.699742414114075,0,0,2.34050052736929,0,0,0.78973019106236,-1981.26689494128,-1573.25465894936,-408.012235991922
10201,2.71725710803108,0,0.611406556797381,0.8,0.131080889885739,1,8,2.20153054396899,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.482355533827634,0,0.825787900975695,0,0,0,-0.476789130921315,0,0,1.84469325483504,0,0,0.820395419139334,-1995.03037651523,-1565.12672484633,-429.9036516689
10301,2.776346168915,0,0.683350687209563,0.8,0.154452938771282,1,8,2.03330222106166,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.339619175038006,0,1.17161642379089,0,0,0,-0.187826779519315,0,0,2.53892034968603,0,0,0.676621534638985,-1962.58118838356,-1556.24990673688,-406.331281646683
10401,2.6358203222133,0,0.657547128210856,0.8,0.107919184801274,1,8,2.16239733061805,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.572035318479797,0,1.11891984790162,0,0,0,-0.521050141141871,0,0,2.63803502247758,0,0,0.856727551244951,-1947.40906973843,-1556.92739606446,-390.481673673968
10501,2.76151330290974,0,0.669649778709623,0.8,0.143054489219658,1,8,2.14899150917318,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.316571345445934,0,1.01157706226527,0,0,0,-0.344653234202814,0,0,2.33447721309759,0,0,0.877284824846997,-1958.3881085755,-1576.02228362361,-382.365824951891
10601,2.56361427040364,0,0.637587892316003,0.8,0.134691195476543,1,8,2.08828058240898,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.000116939606576771,0,0.980234695416659,0,0,0,-0.636896144283125,0,0,2.59828960978421,0,0,1.04644350638574,-1951.3981591036,-1589.03662174725,-362.361537356356
10701,2.50669785891317,0,0.585677063708998,0.8,0.158152993713866,1,8,2.21291195905935,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.185205517462264,0,1.30469063836579,0,0,0,-0.012340482753042,0,0,2.74203361102049,0,0,1.03684513252886,-1923.48667988718,-1556.01339196492,-367.47328792226
10801,3.02747791281156,0,0.351325183125464,0.8,0.156445100919855,1,8,2.13954538430145,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.113218592073721,0,1.15442657857981,0,0,0,-0.431344462008727,0,0,2.83978955111788,0,0,0.931337827572138,-1883.19948101897,-1548.70971602611,-334.48976499286
10901,2.77102413191416,0,0.513101795945209,0.8,0.159598909094156,1,8,1.99971904000115,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.177609265887367,0,1.38811325392579,0,0,0,0.209786420376395,0,0,2.58198621402216,0,0,1.02713256240004,-1906.72496303442,-1554.26506404772,-352.459898986706
11001,2.92716568502531,0,0.747308863340933,0.8,0.152065809223144,1,8,2.09325484679794,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0919193758747596,0,1.01187207643704,0,0,0,-0.206732418501525,0,0,2.59153094628916,0,0,1.01714226423164,-1917.29236174056,-1552.46673570207,-364.825626038498
11101,3.01032224566543,0,0.854210569011283,0.8,0.173134756183289,1,8,2.0767239460535,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.204183501005536,0,1.11661880849558,0,0,0,-0.29186602355265,0,0,2.58368423260057,0,0,0.996604307584122,-1901.43945761435,-1557.10521786483,-344.334239749526
11201,3.15251746978225,0,0.484185083368648,0.8,0.19031952999805,1,8,2.15871164869268,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.327170154718519,0,1.64712866097361,0,0,0,-0.225144637515743,0,0,2.4926670162701,0,0,1.22258399857171,-1896.18942553581,-1564.14860011111,-332.040825424699
11301,3.77882228782405,0,0.900549902420965,0.8,0.161020111577989,1,8,2.08637426497533,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0950698444077989,0,1.10507919422483,0,0,0,-0.455179997526201,0,0,2.64187798592799,0,0,0.944638577296145,-1875.2341583996,-1514.56074108613,-360.673417313473
11401,3.56843421798628,0,0.877866524257385,0.8,0.175325906109727,1,8,1.99640568749209,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.281012478611398,0,1.17305633927072,0,0,0,-0.28437676508728,0,0,2.53527195933201,0,0,1.26577987544347,-1882.86362940205,-1518.48314484623,-364.380484555817
11501,3.82607136239582,0,0.919114761187937,0.8,0.223043805766667,1,8,2.09977679935901,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.210620862080918,0,1.10814559414384,0,0,0,-0.642114222096553,0,0,2.48959126789363,0,0,1.28596040904794,-1960.35046420112,-1554.40056281749,-405.949901383629
11601,4.04047534943636,0,0.848852079224188,0.8,0.23366531532055,1,8,2.09630686594155,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0694615272676016,0,1.3601169822826,0,0,0,-0.485330412056829,0,0,1.89513384065414,0,0,1.38047311370028,-1914.05061986743,-1541.41834284198,-372.63227702545
11701,3.78344046252532,0,0.71979399787556,0.8,0.224197348374788,1,8,2.10214030052814,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.253457873987537,0,1.40000407469307,0,0,0,-0.597023614879168,0,0,2.4689394588684,0,0,1.72720958346517,-1825.79959623368,-1540.94846912654,-284.851127107139
11801,3.45567716804887,0,0.672251854333816,0.8,0.226256149385243,1,8,2.10214030052814,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.253348167344908,0,1.17703588345092,0,0,0,-0.00596369631913341,0,0,2.51011995256541,0,0,1.42501982388641,-1800.97198294859,-1553.08176842596,-247.890214522633
11901,3.80593761539839,0,0.788739630489916,0.8,0.211621372627599,1,8,2.06999777862867,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.212916123134568,0,1.1970245933159,0,0,0,-0.645853002842891,0,0,1.9218310462648,0,0,1.47384355156127,-1839.11973563289,-1542.15934624017,-296.96038939272
12001,3.75982116990836,0,0.964282576749527,0.8,0.240537536452744,1,8,2.18094311243966,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.244550053394081,0,1.1970245933159,0,0,0,-0.249983586819998,0,0,2.7854097965178,0,0,1.33306380164647,-1839.4037352569,-1563.96202435997,-275.441710896937
12101,3.78681003645346,0,0.882282538327923,0.8,0.175622886377824,1,8,2.07143208421872,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.377706498125531,0,1.70639554146034,0,0,0,0.160562709573838,0,0,2.46488503504091,0,0,1.40585779409595,-1814.98634405893,-1535.51424647341,-279.47209758552
12201,3.19607507590521,0,0.66303485604531,0.8,0.179616877784625,1,8,2.02130567853155,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.416145290564163,0,0.567345036631127,0,0,0,-0.319115369981553,0,0,2.42284147730187,0,0,1.06075818571538,-1922.67942356667,-1538.52513842314,-384.154285143535
12301,3.20320370130045,0,0.418428065017783,0.8,0.186757421984181,1,8,2.06533063513301,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0235816439152412,0,1.21825025556657,0,0,0,-0.227006461451094,0,0,2.17653960567364,0,0,1.12349712389727,-1893.58198063553,-1533.90263265564,-359.679347979885
12401,3.06529367452977,0,0.394072024131659,0.8,0.163152682998635,1,8,2.11208112787793,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.205458715130241,0,1.30607321104075,0,0,0,-0.0862363495616401,0,0,2.28825766018001,0,0,0.958609020937231,-1873.29952875175,-1546.3666462096,-326.932882542152
12501,3.03805589064114,0,0.344722360338198,0.8,0.169817317600679,1,8,2.16087159240867,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.202284128468641,0,0.999438007295442,0,0,0,-0.493837633001307,0,0,2.44730707940856,0,0,0.947732192618389,-1839.35403432901,-1549.83631163511,-289.517722693893
12601,2.70439197295636,0,0.535917905108016,0.8,0.171894555139562,1,8,2.08977193762477,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.148048789298147,0,1.24460781361024,0,0,0,-0.517706446431726,0,0,2.30453782521258,0,0,1.02258972466274,-1920.19168591677,-1572.62170147236,-347.569984444413
12701,2.84801863626353,0,0.58535060418823,0.8,0.162584422728229,1,8,2.11815612929273,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.394962485718709,0,0.854372125377617,0,0,0,-0.105460108302837,0,0,2.55849961071145,0,0,0.99225401975218,-1926.62678718143,-1553.44344315728,-373.183344024149
12801,2.88016951069636,0,0.434716423558203,0.8,0.159833611178926,1,8,2.12980430915678,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.145876131059946,0,0.854372125377617,0,0,0,-0.526997422022329,0,0,2.3346902843834,0,0,0.899233774703512,-1857.7704442656,-1557.03542264356,-300.735021622042
12901,3.18236936970472,0,0.709179328465311,0.8,0.159852669836551,1,8,2.16459197730574,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.145876131059946,0,0.735310896665371,0,0,0,-0.645648450103784,0,0,2.43274869829795,0,0,1.23479106949794,-1909.27082003385,-1555.65230079185,-353.618519242005
13001,2.92631663816056,0,0.806049679291134,0.8,0.148125022965957,1,8,2.07318666276661,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.145876131059946,0,1.02425161705334,0,0,0,-0.160503641806393,0,0,2.60330562091093,0,0,0.924064990499801,-1883.83115525599,-1558.52933852057,-325.301816735416
13101,2.69779247328594,0,0.396212249901117,0.8,0.18044606759458,1,8,2.13439321466227,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.436308943472318,0,1.06153263996419,0,0,0,-0.0433171695806345,0,0,2.71315101700302,0,0,1.11901988616223,-1942.4134658945,-1562.02907594892,-380.384389945579
13201,3.05778909110341,0,0.703020885373979,0.8,0.164150997156105,1,8,2.03200396484732,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00599423936903776,0,1.48951432842872,0,0,0,-0.377073758387436,0,0,2.52505231407943,0,0,1.16544887257502,-1880.52795393417,-1566.21062697242,-314.317326961747
13301,3.20766698709988,0,0.935506619132015,0.8,0.146875410512762,1,8,2.19441319979462,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.392555745787214,0,1.13714025967789,0,0,0,-0.575746638130765,0,0,2.34119675758359,0,0,1.03226005155515,-1865.62132353955,-1551.57255597578,-314.048767563761
13401,3.47486666195662,0,0.532320060216121,0.8,0.182097196294886,1,8,2.05541799659762,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0405549632838147,0,0.6594847147924,0,0,0,-0.621517299382525,0,0,2.03291970051311,0,0,1.1258489977084,-1898.4043481568,-1522.94940022363,-375.454947933166
13501,2.95897646673591,0,0.774166718567363,0.8,0.155261223431096,1,8,2.12209903555839,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.129714884234827,0,1.32486330983509,0,0,0,0.0533741583127587,0,0,2.76212669448185,0,0,1.35731308333619,-1856.6329230346,-1549.47847921017,-307.154443824435
13601,3.11940297606438,0,0.615519544227033,0.8,0.198988856988969,1,8,2.08809116474933,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.189981832580343,0,1.40457556466098,0,0,0,-0.18442854575189,0,0,2.81437697237777,0,0,1.15365930337177,-1859.77573014687,-1541.53587498577,-318.239855161093
13701,3.1381893271323,0,0.30023503169684,0.8,0.199398506511135,1,8,2.04494938354651,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.179645780851264,0,1.159374249334,0,0,0,-0.114952894136226,0,0,2.77812713975144,0,0,1.40434072420978,-1867.23397311019,-1555.81828119909,-311.415691911098
13801,2.90481106915492,0,0.584617394257052,0.8,0.233991570235366,1,8,2.09534906347437,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.2614118299257,0,1.43750017018983,0,0,0,-0.260204144996028,0,0,2.89570338587198,0,0,1.3552285016901,-1913.35477467218,-1551.70612133687,-361.648653335314
13901,3.12879523986034,0,0.539409911057181,0.8,0.219288552772529,1,8,2.0448679194038,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.2614118299257,0,1.20574001730053,0,0,0,-0.0495865305672583,0,0,2.55630152462932,0,0,1.2643025761064,-1998.85323802804,-1534.70968147373,-464.143556554312
14001,3.04187878165049,0,0.480170000727756,0.8,0.180500328583554,1,8,1.95429119935143,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.670143079533983,0,1.24704960669076,0,0,0,-0.167017432247356,0,0,2.2153894803533,0,0,1.06568571973944,-1889.04007483235,-1525.32836097837,-363.711713853975
14101,3.39349562977461,0,0.508007143541707,0.8,0.196997093868768,1,8,2.18550892775616,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0363263319768494,0,1.07289952572565,0,0,0,-0.548906677687882,0,0,2.13246626801075,0,0,0.629469909147444,-1996.55541806908,-1550.41858338262,-446.13683468646
14201,3.70366913608397,0,0.773397147805898,0.8,0.204693959815703,1,8,2.13446891490733,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.333380551324132,0,0.988101526978565,0,0,0,-0.498732362311433,0,0,2.24973762689637,0,0,0.729893933419237,-1970.09248988199,-1536.79265340518,-433.299836476803
14301,3.71865669274011,0,0.752851397347169,0.8,0.182851644863348,1,8,2.07169623285709,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.350640012481225,0,1.23681298063614,0,0,0,-0.422397372258642,0,0,1.94713121090961,0,0,0.84924392123822,-1923.78466361917,-1527.41004528166,-396.374618337512
14401,3.04569666104482,0,0.700791504151656,0.8,0.169395613493651,1,8,2.09017809784994,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0554087298739461,0,1.12034324537642,0,0,0,-0.429910445524635,0,0,2.53801984759579,0,0,1.024197840642,-1958.50717592152,-1557.15806674921,-401.34910917231
14501,3.28494582231701,0,0.850815164541362,0.8,0.15815240201377,1,8,2.13341989757321,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0441667975344902,0,1.14939823073815,0,0,0,-0.66726053202304,0,0,2.39828294786516,0,0,1.45262102260042,-1874.39204603003,-1560.05929237042,-314.33275365961
14601,3.67223790513117,0,0.944430493900089,0.8,0.186343549830145,1,8,2.00945221400496,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00858999238344449,0,0.872225066068954,0,0,0,-0.093123098890834,0,0,2.64526568641194,0,0,1.41547877159584,-1858.26805914685,-1524.98020167467,-333.287857472176
