i,j,x,sampno
222,12,1,1501
225,12,1,1501
227,12,1,1501
228,12,1,1501
230,12,1,1501
231,12,1,1501
236,12,1,1501
237,12,1,1501
238,12,1,1501
239,12,1,1501
245,12,1,1501
247,12,1,1501
249,12,1,1501
250,12,1,1501
44,4,1,2001
68,4,1,2001
73,4,1,2001
75,4,1,2001
85,4,1,2001
99,4,1,2001
140,4,1,2001
144,4,1,2001
153,4,1,2001
158,4,1,2001
175,4,1,2001
182,4,1,2001
183,4,1,2001
207,4,1,2001
1,6,1,2001
5,6,1,2001
10,6,1,2001
13,6,1,2001
14,6,1,2001
32,6,1,2001
34,6,1,2001
40,6,1,2001
41,6,1,2001
51,6,1,2001
58,6,1,2001
59,6,1,2001
60,6,1,2001
68,6,1,2001
76,6,1,2001
81,6,1,2001
85,6,1,2001
89,6,1,2001
99,6,1,2001
103,6,1,2001
105,6,1,2001
126,6,1,2001
128,6,1,2001
129,6,1,2001
142,6,1,2001
144,6,1,2001
147,6,1,2001
149,6,1,2001
151,6,1,2001
152,6,1,2001
153,6,1,2001
162,6,1,2001
174,6,1,2001
175,6,1,2001
177,6,1,2001
178,6,1,2001
182,6,1,2001
194,6,1,2001
200,6,1,2001
201,6,1,2001
215,6,1,2001
224,6,1,2001
228,6,1,2001
229,6,1,2001
232,6,1,2001
244,6,1,2001
247,6,1,2001
29,7,1,2001
34,7,1,2001
41,7,1,2001
43,7,1,2001
44,7,1,2001
51,7,1,2001
84,7,1,2001
98,7,1,2001
109,7,1,2001
116,7,1,2001
133,7,1,2001
135,7,1,2001
137,7,1,2001
141,7,1,2001
143,7,1,2001
164,7,1,2001
171,7,1,2001
177,7,1,2001
179,7,1,2001
181,7,1,2001
183,7,1,2001
189,7,1,2001
201,7,1,2001
214,7,1,2001
215,7,1,2001
216,7,1,2001
233,7,1,2001
247,7,1,2001
3,9,1,2001
4,9,1,2001
5,9,1,2001
6,9,1,2001
22,9,1,2001
23,9,1,2001
24,9,1,2001
25,9,1,2001
27,9,1,2001
31,9,1,2001
34,9,1,2001
35,9,1,2001
42,9,1,2001
43,9,1,2001
44,9,1,2001
47,9,1,2001
57,9,1,2001
58,9,1,2001
60,9,1,2001
61,9,1,2001
62,9,1,2001
65,9,1,2001
68,9,1,2001
69,9,1,2001
72,9,1,2001
73,9,1,2001
76,9,1,2001
81,9,1,2001
84,9,1,2001
85,9,1,2001
87,9,1,2001
89,9,1,2001
91,9,1,2001
94,9,1,2001
95,9,1,2001
98,9,1,2001
100,9,1,2001
101,9,1,2001
106,9,1,2001
114,9,1,2001
115,9,1,2001
127,9,1,2001
130,9,1,2001
132,9,1,2001
133,9,1,2001
142,9,1,2001
144,9,1,2001
147,9,1,2001
148,9,1,2001
152,9,1,2001
153,9,1,2001
154,9,1,2001
162,9,1,2001
167,9,1,2001
170,9,1,2001
174,9,1,2001
177,9,1,2001
179,9,1,2001
181,9,1,2001
183,9,1,2001
195,9,1,2001
197,9,1,2001
199,9,1,2001
201,9,1,2001
202,9,1,2001
206,9,1,2001
209,9,1,2001
211,9,1,2001
218,9,1,2001
219,9,1,2001
222,9,1,2001
233,9,1,2001
237,9,1,2001
243,9,1,2001
244,9,1,2001
248,9,1,2001
1,10,1,2001
3,10,1,2001
4,10,1,2001
5,10,1,2001
6,10,1,2001
7,10,1,2001
8,10,1,2001
12,10,1,2001
13,10,1,2001
14,10,1,2001
18,10,1,2001
21,10,1,2001
22,10,1,2001
23,10,1,2001
24,10,1,2001
26,10,1,2001
27,10,1,2001
30,10,1,2001
31,10,1,2001
34,10,1,2001
36,10,1,2001
37,10,1,2001
38,10,1,2001
40,10,1,2001
41,10,1,2001
45,10,1,2001
46,10,1,2001
47,10,1,2001
49,10,1,2001
51,10,1,2001
53,10,1,2001
55,10,1,2001
57,10,1,2001
58,10,1,2001
59,10,1,2001
61,10,1,2001
62,10,1,2001
63,10,1,2001
64,10,1,2001
65,10,1,2001
66,10,1,2001
69,10,1,2001
72,10,1,2001
74,10,1,2001
75,10,1,2001
76,10,1,2001
77,10,1,2001
78,10,1,2001
84,10,1,2001
85,10,1,2001
87,10,1,2001
90,10,1,2001
91,10,1,2001
93,10,1,2001
94,10,1,2001
95,10,1,2001
98,10,1,2001
99,10,1,2001
100,10,1,2001
101,10,1,2001
103,10,1,2001
104,10,1,2001
105,10,1,2001
106,10,1,2001
107,10,1,2001
108,10,1,2001
109,10,1,2001
112,10,1,2001
114,10,1,2001
115,10,1,2001
116,10,1,2001
119,10,1,2001
121,10,1,2001
123,10,1,2001
125,10,1,2001
126,10,1,2001
127,10,1,2001
134,10,1,2001
135,10,1,2001
136,10,1,2001
137,10,1,2001
138,10,1,2001
139,10,1,2001
140,10,1,2001
141,10,1,2001
143,10,1,2001
144,10,1,2001
145,10,1,2001
147,10,1,2001
151,10,1,2001
152,10,1,2001
153,10,1,2001
154,10,1,2001
156,10,1,2001
158,10,1,2001
159,10,1,2001
160,10,1,2001
162,10,1,2001
163,10,1,2001
165,10,1,2001
168,10,1,2001
170,10,1,2001
177,10,1,2001
180,10,1,2001
181,10,1,2001
183,10,1,2001
184,10,1,2001
185,10,1,2001
187,10,1,2001
188,10,1,2001
189,10,1,2001
190,10,1,2001
191,10,1,2001
195,10,1,2001
197,10,1,2001
198,10,1,2001
200,10,1,2001
201,10,1,2001
202,10,1,2001
203,10,1,2001
204,10,1,2001
205,10,1,2001
206,10,1,2001
207,10,1,2001
209,10,1,2001
211,10,1,2001
214,10,1,2001
215,10,1,2001
216,10,1,2001
218,10,1,2001
219,10,1,2001
222,10,1,2001
224,10,1,2001
225,10,1,2001
227,10,1,2001
228,10,1,2001
229,10,1,2001
232,10,1,2001
237,10,1,2001
239,10,1,2001
243,10,1,2001
244,10,1,2001
246,10,1,2001
6,11,1,2001
7,11,1,2001
26,11,1,2001
38,11,1,2001
44,11,1,2001
71,11,1,2001
79,11,1,2001
103,11,1,2001
111,11,1,2001
133,11,1,2001
146,11,1,2001
153,11,1,2001
163,11,1,2001
193,11,1,2001
224,11,1,2001
2,12,1,2001
10,12,1,2001
11,12,1,2001
12,12,1,2001
17,12,1,2001
19,12,1,2001
20,12,1,2001
27,12,1,2001
30,12,1,2001
38,12,1,2001
43,12,1,2001
44,12,1,2001
54,12,1,2001
55,12,1,2001
57,12,1,2001
58,12,1,2001
60,12,1,2001
64,12,1,2001
65,12,1,2001
67,12,1,2001
71,12,1,2001
79,12,1,2001
80,12,1,2001
82,12,1,2001
87,12,1,2001
97,12,1,2001
101,12,1,2001
109,12,1,2001
112,12,1,2001
113,12,1,2001
114,12,1,2001
115,12,1,2001
116,12,1,2001
117,12,1,2001
120,12,1,2001
123,12,1,2001
129,12,1,2001
131,12,1,2001
133,12,1,2001
136,12,1,2001
143,12,1,2001
147,12,1,2001
152,12,1,2001
153,12,1,2001
157,12,1,2001
160,12,1,2001
163,12,1,2001
166,12,1,2001
169,12,1,2001
171,12,1,2001
179,12,1,2001
182,12,1,2001
191,12,1,2001
192,12,1,2001
193,12,1,2001
195,12,1,2001
199,12,1,2001
205,12,1,2001
206,12,1,2001
208,12,1,2001
209,12,1,2001
211,12,1,2001
215,12,1,2001
220,12,1,2001
222,12,1,2001
226,12,1,2001
228,12,1,2001
231,12,1,2001
236,12,1,2001
237,12,1,2001
238,12,1,2001
244,12,1,2001
245,12,1,2001
250,12,1,2001
20,13,1,2001
27,13,1,2001
29,13,1,2001
38,13,1,2001
39,13,1,2001
52,13,1,2001
56,13,1,2001
57,13,1,2001
70,13,1,2001
79,13,1,2001
80,13,1,2001
81,13,1,2001
96,13,1,2001
114,13,1,2001
116,13,1,2001
120,13,1,2001
122,13,1,2001
123,13,1,2001
133,13,1,2001
135,13,1,2001
136,13,1,2001
163,13,1,2001
166,13,1,2001
176,13,1,2001
183,13,1,2001
190,13,1,2001
193,13,1,2001
199,13,1,2001
200,13,1,2001
203,13,1,2001
208,13,1,2001
209,13,1,2001
219,13,1,2001
222,13,1,2001
231,13,1,2001
244,13,1,2001
250,13,1,2001
1,7,1,2501
3,7,1,2501
5,7,1,2501
6,7,1,2501
7,7,1,2501
10,7,1,2501
13,7,1,2501
14,7,1,2501
16,7,1,2501
23,7,1,2501
29,7,1,2501
32,7,1,2501
34,7,1,2501
36,7,1,2501
40,7,1,2501
41,7,1,2501
43,7,1,2501
44,7,1,2501
49,7,1,2501
51,7,1,2501
58,7,1,2501
59,7,1,2501
60,7,1,2501
63,7,1,2501
64,7,1,2501
65,7,1,2501
69,7,1,2501
73,7,1,2501
74,7,1,2501
76,7,1,2501
81,7,1,2501
84,7,1,2501
85,7,1,2501
89,7,1,2501
94,7,1,2501
95,7,1,2501
98,7,1,2501
99,7,1,2501
100,7,1,2501
101,7,1,2501
103,7,1,2501
106,7,1,2501
109,7,1,2501
112,7,1,2501
114,7,1,2501
115,7,1,2501
116,7,1,2501
126,7,1,2501
128,7,1,2501
129,7,1,2501
133,7,1,2501
135,7,1,2501
136,7,1,2501
137,7,1,2501
140,7,1,2501
141,7,1,2501
142,7,1,2501
143,7,1,2501
144,7,1,2501
147,7,1,2501
149,7,1,2501
151,7,1,2501
152,7,1,2501
153,7,1,2501
155,7,1,2501
158,7,1,2501
160,7,1,2501
162,7,1,2501
164,7,1,2501
171,7,1,2501
175,7,1,2501
177,7,1,2501
178,7,1,2501
179,7,1,2501
181,7,1,2501
182,7,1,2501
183,7,1,2501
189,7,1,2501
194,7,1,2501
198,7,1,2501
200,7,1,2501
201,7,1,2501
206,7,1,2501
207,7,1,2501
214,7,1,2501
215,7,1,2501
216,7,1,2501
218,7,1,2501
224,7,1,2501
229,7,1,2501
232,7,1,2501
233,7,1,2501
244,7,1,2501
247,7,1,2501
13,8,1,2501
14,8,1,2501
34,8,1,2501
41,8,1,2501
51,8,1,2501
64,8,1,2501
73,8,1,2501
74,8,1,2501
81,8,1,2501
129,8,1,2501
133,8,1,2501
137,8,1,2501
160,8,1,2501
181,8,1,2501
190,8,1,2501
201,8,1,2501
206,8,1,2501
215,8,1,2501
216,8,1,2501
224,8,1,2501
228,8,1,2501
6,9,1,2501
13,9,1,2501
22,9,1,2501
24,9,1,2501
34,9,1,2501
57,9,1,2501
58,9,1,2501
60,9,1,2501
65,9,1,2501
74,9,1,2501
84,9,1,2501
89,9,1,2501
99,9,1,2501
100,9,1,2501
112,9,1,2501
118,9,1,2501
129,9,1,2501
132,9,1,2501
140,9,1,2501
147,9,1,2501
149,9,1,2501
153,9,1,2501
160,9,1,2501
162,9,1,2501
181,9,1,2501
207,9,1,2501
211,9,1,2501
218,9,1,2501
229,9,1,2501
237,9,1,2501
1,10,1,2501
3,10,1,2501
4,10,1,2501
6,10,1,2501
9,10,1,2501
10,10,1,2501
12,10,1,2501
14,10,1,2501
15,10,1,2501
17,10,1,2501
21,10,1,2501
22,10,1,2501
24,10,1,2501
27,10,1,2501
31,10,1,2501
35,10,1,2501
36,10,1,2501
38,10,1,2501
39,10,1,2501
40,10,1,2501
42,10,1,2501
43,10,1,2501
44,10,1,2501
46,10,1,2501
47,10,1,2501
48,10,1,2501
49,10,1,2501
53,10,1,2501
55,10,1,2501
57,10,1,2501
60,10,1,2501
62,10,1,2501
63,10,1,2501
65,10,1,2501
66,10,1,2501
68,10,1,2501
74,10,1,2501
77,10,1,2501
81,10,1,2501
84,10,1,2501
87,10,1,2501
89,10,1,2501
90,10,1,2501
91,10,1,2501
93,10,1,2501
99,10,1,2501
100,10,1,2501
101,10,1,2501
103,10,1,2501
108,10,1,2501
109,10,1,2501
114,10,1,2501
115,10,1,2501
116,10,1,2501
117,10,1,2501
118,10,1,2501
119,10,1,2501
121,10,1,2501
125,10,1,2501
126,10,1,2501
127,10,1,2501
129,10,1,2501
132,10,1,2501
134,10,1,2501
135,10,1,2501
136,10,1,2501
137,10,1,2501
138,10,1,2501
139,10,1,2501
140,10,1,2501
141,10,1,2501
142,10,1,2501
144,10,1,2501
145,10,1,2501
147,10,1,2501
148,10,1,2501
149,10,1,2501
153,10,1,2501
154,10,1,2501
155,10,1,2501
160,10,1,2501
162,10,1,2501
163,10,1,2501
165,10,1,2501
167,10,1,2501
170,10,1,2501
171,10,1,2501
175,10,1,2501
181,10,1,2501
182,10,1,2501
185,10,1,2501
187,10,1,2501
189,10,1,2501
190,10,1,2501
193,10,1,2501
194,10,1,2501
195,10,1,2501
197,10,1,2501
198,10,1,2501
201,10,1,2501
202,10,1,2501
204,10,1,2501
205,10,1,2501
209,10,1,2501
215,10,1,2501
216,10,1,2501
219,10,1,2501
222,10,1,2501
226,10,1,2501
227,10,1,2501
228,10,1,2501
229,10,1,2501
232,10,1,2501
237,10,1,2501
247,10,1,2501
248,10,1,2501
14,11,1,2501
23,11,1,2501
86,11,1,2501
196,11,1,2501
9,12,1,2501
11,12,1,2501
30,12,1,2501
33,12,1,2501
38,12,1,2501
56,12,1,2501
70,12,1,2501
71,12,1,2501
79,12,1,2501
87,12,1,2501
98,12,1,2501
101,12,1,2501
103,12,1,2501
115,12,1,2501
124,12,1,2501
127,12,1,2501
133,12,1,2501
135,12,1,2501
136,12,1,2501
146,12,1,2501
153,12,1,2501
166,12,1,2501
169,12,1,2501
173,12,1,2501
183,12,1,2501
186,12,1,2501
191,12,1,2501
192,12,1,2501
209,12,1,2501
211,12,1,2501
220,12,1,2501
228,12,1,2501
230,12,1,2501
239,12,1,2501
245,12,1,2501
250,12,1,2501
27,13,1,2501
29,13,1,2501
30,13,1,2501
39,13,1,2501
52,13,1,2501
57,13,1,2501
64,13,1,2501
80,13,1,2501
81,13,1,2501
109,13,1,2501
112,13,1,2501
136,13,1,2501
143,13,1,2501
147,13,1,2501
153,13,1,2501
163,13,1,2501
200,13,1,2501
209,13,1,2501
212,13,1,2501
219,13,1,2501
222,13,1,2501
238,13,1,2501
244,13,1,2501
250,13,1,2501
40,4,1,3001
1,5,1,3001
36,5,1,3001
41,5,1,3001
59,5,1,3001
60,5,1,3001
85,5,1,3001
103,5,1,3001
126,5,1,3001
128,5,1,3001
129,5,1,3001
162,5,1,3001
164,5,1,3001
175,5,1,3001
189,5,1,3001
194,5,1,3001
216,5,1,3001
224,5,1,3001
228,5,1,3001
1,7,1,3001
3,7,1,3001
5,7,1,3001
6,7,1,3001
7,7,1,3001
10,7,1,3001
13,7,1,3001
14,7,1,3001
32,7,1,3001
34,7,1,3001
41,7,1,3001
43,7,1,3001
44,7,1,3001
57,7,1,3001
58,7,1,3001
59,7,1,3001
60,7,1,3001
63,7,1,3001
64,7,1,3001
65,7,1,3001
68,7,1,3001
73,7,1,3001
74,7,1,3001
75,7,1,3001
81,7,1,3001
84,7,1,3001
89,7,1,3001
95,7,1,3001
98,7,1,3001
99,7,1,3001
109,7,1,3001
114,7,1,3001
115,7,1,3001
126,7,1,3001
129,7,1,3001
133,7,1,3001
135,7,1,3001
136,7,1,3001
137,7,1,3001
141,7,1,3001
142,7,1,3001
143,7,1,3001
144,7,1,3001
147,7,1,3001
149,7,1,3001
152,7,1,3001
153,7,1,3001
155,7,1,3001
158,7,1,3001
160,7,1,3001
162,7,1,3001
171,7,1,3001
174,7,1,3001
175,7,1,3001
179,7,1,3001
181,7,1,3001
182,7,1,3001
183,7,1,3001
189,7,1,3001
194,7,1,3001
198,7,1,3001
200,7,1,3001
201,7,1,3001
206,7,1,3001
214,7,1,3001
215,7,1,3001
216,7,1,3001
224,7,1,3001
228,7,1,3001
232,7,1,3001
244,7,1,3001
1,8,1,3001
9,8,1,3001
14,8,1,3001
41,8,1,3001
73,8,1,3001
91,8,1,3001
116,8,1,3001
126,8,1,3001
135,8,1,3001
141,8,1,3001
154,8,1,3001
164,8,1,3001
177,8,1,3001
179,8,1,3001
201,8,1,3001
207,8,1,3001
225,8,1,3001
228,8,1,3001
4,10,1,3001
5,10,1,3001
6,10,1,3001
8,10,1,3001
12,10,1,3001
15,10,1,3001
18,10,1,3001
22,10,1,3001
26,10,1,3001
27,10,1,3001
29,10,1,3001
30,10,1,3001
31,10,1,3001
34,10,1,3001
35,10,1,3001
36,10,1,3001
38,10,1,3001
39,10,1,3001
42,10,1,3001
43,10,1,3001
46,10,1,3001
47,10,1,3001
48,10,1,3001
55,10,1,3001
57,10,1,3001
58,10,1,3001
60,10,1,3001
61,10,1,3001
63,10,1,3001
65,10,1,3001
69,10,1,3001
73,10,1,3001
74,10,1,3001
76,10,1,3001
84,10,1,3001
85,10,1,3001
90,10,1,3001
98,10,1,3001
99,10,1,3001
100,10,1,3001
101,10,1,3001
103,10,1,3001
108,10,1,3001
109,10,1,3001
110,10,1,3001
114,10,1,3001
115,10,1,3001
118,10,1,3001
119,10,1,3001
121,10,1,3001
125,10,1,3001
128,10,1,3001
129,10,1,3001
132,10,1,3001
135,10,1,3001
138,10,1,3001
141,10,1,3001
144,10,1,3001
145,10,1,3001
149,10,1,3001
153,10,1,3001
154,10,1,3001
155,10,1,3001
158,10,1,3001
162,10,1,3001
163,10,1,3001
177,10,1,3001
179,10,1,3001
180,10,1,3001
181,10,1,3001
182,10,1,3001
185,10,1,3001
189,10,1,3001
197,10,1,3001
198,10,1,3001
199,10,1,3001
200,10,1,3001
203,10,1,3001
205,10,1,3001
207,10,1,3001
209,10,1,3001
215,10,1,3001
219,10,1,3001
221,10,1,3001
222,10,1,3001
223,10,1,3001
224,10,1,3001
226,10,1,3001
227,10,1,3001
229,10,1,3001
237,10,1,3001
246,10,1,3001
247,10,1,3001
6,11,1,3001
7,11,1,3001
22,11,1,3001
40,11,1,3001
44,11,1,3001
61,11,1,3001
62,11,1,3001
70,11,1,3001
71,11,1,3001
87,11,1,3001
99,11,1,3001
127,11,1,3001
134,11,1,3001
138,11,1,3001
196,11,1,3001
203,11,1,3001
205,11,1,3001
214,11,1,3001
218,11,1,3001
239,11,1,3001
211,12,1,3001
249,12,1,3001
56,13,1,3001
80,13,1,3001
114,13,1,3001
116,13,1,3001
133,13,1,3001
136,13,1,3001
163,13,1,3001
200,13,1,3001
219,13,1,3001
222,13,1,3001
244,13,1,3001
250,13,1,3001
68,4,1,3501
153,4,1,3501
189,4,1,3501
207,5,1,3501
13,6,1,3501
41,6,1,3501
153,6,1,3501
162,6,1,3501
228,6,1,3501
5,7,1,3501
6,7,1,3501
10,7,1,3501
14,7,1,3501
29,7,1,3501
32,7,1,3501
34,7,1,3501
36,7,1,3501
43,7,1,3501
58,7,1,3501
60,7,1,3501
64,7,1,3501
65,7,1,3501
68,7,1,3501
73,7,1,3501
74,7,1,3501
75,7,1,3501
81,7,1,3501
84,7,1,3501
94,7,1,3501
95,7,1,3501
98,7,1,3501
100,7,1,3501
101,7,1,3501
103,7,1,3501
114,7,1,3501
126,7,1,3501
129,7,1,3501
133,7,1,3501
136,7,1,3501
137,7,1,3501
147,7,1,3501
149,7,1,3501
158,7,1,3501
160,7,1,3501
162,7,1,3501
164,7,1,3501
175,7,1,3501
177,7,1,3501
181,7,1,3501
183,7,1,3501
189,7,1,3501
194,7,1,3501
200,7,1,3501
201,7,1,3501
206,7,1,3501
207,7,1,3501
215,7,1,3501
216,7,1,3501
218,7,1,3501
224,7,1,3501
228,7,1,3501
229,7,1,3501
232,7,1,3501
244,7,1,3501
247,7,1,3501
46,8,1,3501
68,8,1,3501
73,8,1,3501
76,8,1,3501
112,8,1,3501
222,8,1,3501
229,9,1,3501
1,10,1,3501
3,10,1,3501
4,10,1,3501
5,10,1,3501
6,10,1,3501
22,10,1,3501
23,10,1,3501
24,10,1,3501
27,10,1,3501
34,10,1,3501
35,10,1,3501
38,10,1,3501
40,10,1,3501
42,10,1,3501
43,10,1,3501
46,10,1,3501
48,10,1,3501
53,10,1,3501
57,10,1,3501
65,10,1,3501
68,10,1,3501
69,10,1,3501
72,10,1,3501
73,10,1,3501
74,10,1,3501
81,10,1,3501
84,10,1,3501
85,10,1,3501
89,10,1,3501
91,10,1,3501
99,10,1,3501
103,10,1,3501
106,10,1,3501
108,10,1,3501
114,10,1,3501
115,10,1,3501
121,10,1,3501
125,10,1,3501
127,10,1,3501
128,10,1,3501
132,10,1,3501
135,10,1,3501
136,10,1,3501
141,10,1,3501
142,10,1,3501
143,10,1,3501
149,10,1,3501
154,10,1,3501
158,10,1,3501
168,10,1,3501
171,10,1,3501
179,10,1,3501
180,10,1,3501
182,10,1,3501
183,10,1,3501
185,10,1,3501
188,10,1,3501
191,10,1,3501
194,10,1,3501
197,10,1,3501
200,10,1,3501
201,10,1,3501
203,10,1,3501
205,10,1,3501
206,10,1,3501
211,10,1,3501
223,10,1,3501
225,10,1,3501
227,10,1,3501
233,10,1,3501
237,10,1,3501
247,10,1,3501
10,12,1,3501
40,12,1,3501
43,12,1,3501
53,12,1,3501
56,12,1,3501
64,12,1,3501
65,12,1,3501
81,12,1,3501
82,12,1,3501
86,12,1,3501
87,12,1,3501
101,12,1,3501
103,12,1,3501
114,12,1,3501
117,12,1,3501
122,12,1,3501
124,12,1,3501
157,12,1,3501
163,12,1,3501
166,12,1,3501
170,12,1,3501
171,12,1,3501
179,12,1,3501
191,12,1,3501
192,12,1,3501
205,12,1,3501
206,12,1,3501
209,12,1,3501
219,12,1,3501
226,12,1,3501
236,12,1,3501
245,12,1,3501
249,12,1,3501
7,13,1,3501
12,13,1,3501
27,13,1,3501
30,13,1,3501
33,13,1,3501
38,13,1,3501
60,13,1,3501
79,13,1,3501
80,13,1,3501
86,13,1,3501
88,13,1,3501
109,13,1,3501
112,13,1,3501
116,13,1,3501
120,13,1,3501
122,13,1,3501
133,13,1,3501
143,13,1,3501
153,13,1,3501
163,13,1,3501
176,13,1,3501
179,13,1,3501
193,13,1,3501
199,13,1,3501
200,13,1,3501
212,13,1,3501
231,13,1,3501
239,13,1,3501
244,13,1,3501
250,13,1,3501
68,4,1,4001
75,4,1,4001
153,4,1,4001
175,4,1,4001
189,4,1,4001
216,4,1,4001
224,4,1,4001
34,5,1,4001
40,5,1,4001
126,5,1,4001
136,5,1,4001
147,5,1,4001
162,5,1,4001
183,5,1,4001
194,5,1,4001
207,5,1,4001
5,6,1,4001
60,6,1,4001
73,6,1,4001
76,6,1,4001
81,6,1,4001
89,6,1,4001
175,6,1,4001
183,6,1,4001
189,6,1,4001
194,6,1,4001
228,6,1,4001
1,7,1,4001
3,7,1,4001
5,7,1,4001
6,7,1,4001
10,7,1,4001
14,7,1,4001
23,7,1,4001
32,7,1,4001
34,7,1,4001
40,7,1,4001
41,7,1,4001
46,7,1,4001
51,7,1,4001
57,7,1,4001
58,7,1,4001
60,7,1,4001
63,7,1,4001
64,7,1,4001
68,7,1,4001
69,7,1,4001
73,7,1,4001
74,7,1,4001
75,7,1,4001
76,7,1,4001
81,7,1,4001
85,7,1,4001
94,7,1,4001
95,7,1,4001
99,7,1,4001
100,7,1,4001
103,7,1,4001
105,7,1,4001
106,7,1,4001
112,7,1,4001
114,7,1,4001
115,7,1,4001
116,7,1,4001
126,7,1,4001
128,7,1,4001
129,7,1,4001
133,7,1,4001
135,7,1,4001
136,7,1,4001
140,7,1,4001
141,7,1,4001
142,7,1,4001
143,7,1,4001
144,7,1,4001
149,7,1,4001
151,7,1,4001
153,7,1,4001
158,7,1,4001
160,7,1,4001
162,7,1,4001
164,7,1,4001
177,7,1,4001
179,7,1,4001
181,7,1,4001
183,7,1,4001
189,7,1,4001
200,7,1,4001
201,7,1,4001
206,7,1,4001
207,7,1,4001
215,7,1,4001
216,7,1,4001
218,7,1,4001
224,7,1,4001
229,7,1,4001
232,7,1,4001
233,7,1,4001
84,8,1,4001
4,10,1,4001
10,10,1,4001
13,10,1,4001
16,10,1,4001
18,10,1,4001
21,10,1,4001
22,10,1,4001
24,10,1,4001
25,10,1,4001
27,10,1,4001
30,10,1,4001
32,10,1,4001
35,10,1,4001
36,10,1,4001
38,10,1,4001
41,10,1,4001
47,10,1,4001
57,10,1,4001
62,10,1,4001
64,10,1,4001
69,10,1,4001
76,10,1,4001
81,10,1,4001
85,10,1,4001
87,10,1,4001
89,10,1,4001
90,10,1,4001
91,10,1,4001
93,10,1,4001
95,10,1,4001
98,10,1,4001
99,10,1,4001
100,10,1,4001
101,10,1,4001
103,10,1,4001
105,10,1,4001
108,10,1,4001
112,10,1,4001
115,10,1,4001
116,10,1,4001
118,10,1,4001
121,10,1,4001
125,10,1,4001
127,10,1,4001
132,10,1,4001
135,10,1,4001
137,10,1,4001
142,10,1,4001
143,10,1,4001
145,10,1,4001
147,10,1,4001
151,10,1,4001
153,10,1,4001
154,10,1,4001
168,10,1,4001
170,10,1,4001
171,10,1,4001
177,10,1,4001
179,10,1,4001
181,10,1,4001
182,10,1,4001
183,10,1,4001
185,10,1,4001
188,10,1,4001
190,10,1,4001
191,10,1,4001
197,10,1,4001
201,10,1,4001
202,10,1,4001
203,10,1,4001
204,10,1,4001
205,10,1,4001
206,10,1,4001
207,10,1,4001
215,10,1,4001
218,10,1,4001
219,10,1,4001
222,10,1,4001
226,10,1,4001
227,10,1,4001
232,10,1,4001
244,10,1,4001
70,11,1,4001
84,11,1,4001
115,11,1,4001
127,11,1,4001
142,11,1,4001
17,12,1,4001
33,12,1,4001
40,12,1,4001
43,12,1,4001
53,12,1,4001
67,12,1,4001
71,12,1,4001
79,12,1,4001
82,12,1,4001
87,12,1,4001
88,12,1,4001
96,12,1,4001
101,12,1,4001
107,12,1,4001
112,12,1,4001
115,12,1,4001
124,12,1,4001
133,12,1,4001
143,12,1,4001
146,12,1,4001
178,12,1,4001
179,12,1,4001
182,12,1,4001
183,12,1,4001
184,12,1,4001
192,12,1,4001
193,12,1,4001
199,12,1,4001
205,12,1,4001
206,12,1,4001
208,12,1,4001
209,12,1,4001
211,12,1,4001
212,12,1,4001
213,12,1,4001
222,12,1,4001
228,12,1,4001
236,12,1,4001
238,12,1,4001
248,12,1,4001
250,12,1,4001
7,13,1,4001
20,13,1,4001
27,13,1,4001
29,13,1,4001
38,13,1,4001
60,13,1,4001
81,13,1,4001
86,13,1,4001
96,13,1,4001
98,13,1,4001
109,13,1,4001
116,13,1,4001
153,13,1,4001
163,13,1,4001
176,13,1,4001
200,13,1,4001
219,13,1,4001
228,13,1,4001
231,13,1,4001
235,13,1,4001
238,13,1,4001
239,13,1,4001
5,5,1,4501
247,5,1,4501
1,7,1,4501
3,7,1,4501
5,7,1,4501
6,7,1,4501
7,7,1,4501
14,7,1,4501
32,7,1,4501
34,7,1,4501
41,7,1,4501
51,7,1,4501
58,7,1,4501
60,7,1,4501
65,7,1,4501
68,7,1,4501
74,7,1,4501
76,7,1,4501
81,7,1,4501
84,7,1,4501
89,7,1,4501
98,7,1,4501
99,7,1,4501
100,7,1,4501
101,7,1,4501
103,7,1,4501
105,7,1,4501
106,7,1,4501
112,7,1,4501
114,7,1,4501
116,7,1,4501
126,7,1,4501
128,7,1,4501
133,7,1,4501
135,7,1,4501
136,7,1,4501
137,7,1,4501
141,7,1,4501
143,7,1,4501
144,7,1,4501
147,7,1,4501
158,7,1,4501
160,7,1,4501
162,7,1,4501
164,7,1,4501
175,7,1,4501
179,7,1,4501
181,7,1,4501
183,7,1,4501
189,7,1,4501
201,7,1,4501
207,7,1,4501
215,7,1,4501
216,7,1,4501
218,7,1,4501
228,7,1,4501
229,7,1,4501
232,7,1,4501
244,7,1,4501
247,7,1,4501
4,10,1,4501
5,10,1,4501
6,10,1,4501
12,10,1,4501
14,10,1,4501
15,10,1,4501
23,10,1,4501
24,10,1,4501
27,10,1,4501
30,10,1,4501
34,10,1,4501
35,10,1,4501
38,10,1,4501
40,10,1,4501
41,10,1,4501
44,10,1,4501
46,10,1,4501
48,10,1,4501
53,10,1,4501
57,10,1,4501
58,10,1,4501
63,10,1,4501
65,10,1,4501
74,10,1,4501
75,10,1,4501
77,10,1,4501
84,10,1,4501
85,10,1,4501
87,10,1,4501
89,10,1,4501
